Date,AAPL,TSLA,MSFT,GOOGL,AMZN,NVDA,AAPL_Prev,AAPL_MA7,TSLA_Prev,TSLA_MA7,MSFT_Prev,MSFT_MA7,GOOGL_Prev,GOOGL_MA7,AMZN_Prev,AMZN_MA7,NVDA_Prev,NVDA_MA7
2020-06-09 00:00:00-04:00,83.70511627197266,62.711334228515625,182.1784820556641,72.25852966308594,130.04299926757812,9.016904830932615,81.14280700683594,80.00816672188895,63.32799911499024,60.030951908656526,180.7963104248047,178.4460710797991,72.0574951171875,71.59250204903739,126.2030029296875,124.93121446881976,8.77668285369873,8.81818403516497
2020-06-10 00:00:00-04:00,85.85865020751953,68.336669921875,188.935791015625,72.88653564453125,132.37249755859375,9.336624145507812,83.70511627197266,81.08544812883649,62.711334228515625,61.24000004359654,182.1784820556641,180.36713082449776,72.25852966308594,71.80455998011998,130.04299926757812,126.19128526960101,9.016904830932615,8.89857006072998
2020-06-11 00:00:00-04:00,81.73653411865234,64.85600280761719,178.7902374267578,69.761474609375,127.89800262451172,8.767960548400879,85.85865020751953,81.52206093924386,68.336669921875,62.10933358328683,188.935791015625,180.5536106654576,72.88653564453125,71.51729038783482,132.37249755859375,126.80235726492745,9.336624145507812,8.895013672964913
2020-06-12 00:00:00-04:00,82.44221496582031,62.35200119018555,180.20123291015625,70.30985260009766,127.2509994506836,8.90377140045166,81.73653411865234,81.9976087297712,64.85600280761719,62.60761969430106,178.7902374267578,180.87996346609933,69.761474609375,71.33011409214565,127.89800262451172,127.27821459089007,8.767960548400879,8.918794223240443
2020-06-15 00:00:00-04:00,83.46179962158203,66.05999755859375,181.3530120849609,70.6989974975586,128.63400268554688,9.144247055053713,82.44221496582031,82.71614292689732,62.35200119018555,63.81257193429129,180.20123291015625,181.70542907714844,70.30985260009766,71.37589699881417,127.2509994506836,128.0787865774972,8.90377140045166,8.976785796029228
2020-06-16 00:00:00-04:00,85.67372131347656,65.47533416748047,185.7971343994141,71.9793701171875,130.7635040283203,9.039332389831545,83.46179962158203,83.43154907226562,66.05999755859375,64.73133414132255,181.3530120849609,182.5788857596261,70.6989974975586,71.4217507498605,128.63400268554688,129.02357264927454,9.144247055053713,8.99793188912528
2020-06-17 00:00:00-04:00,85.55449676513672,66.11933135986328,186.4402313232422,72.28143310546875,132.0489959716797,9.206295013427734,85.67372131347656,84.0617904663086,65.47533416748047,65.13009589059013,185.7971343994141,183.3851601736886,71.9793701171875,71.45374189104352,130.7635040283203,129.8587145124163,9.039332389831545,9.05930505480085
2020-06-18 00:00:00-04:00,85.58856201171875,66.9306640625,188.43667602539065,71.36481475830078,132.69900512695312,9.1883544921875,85.55449676513672,84.33085414341518,66.11933135986328,65.73285729544503,186.4402313232422,184.27918788364954,72.28143310546875,71.32606833321708,132.0489959716797,130.23814392089844,9.206295013427734,9.083797863551549
2020-06-19 00:00:00-04:00,85.09944152832031,66.72666931152344,187.31362915039065,70.89307403564453,133.75050354003906,9.231465339660645,85.58856201171875,84.22239576067243,66.9306640625,65.50285720825195,188.43667602539065,184.04745047433036,71.36481475830078,71.04128810337612,132.69900512695312,130.43500191824776,9.1883544921875,9.068775177001953
2020-06-22 00:00:00-04:00,87.32598876953125,66.28800201416016,192.5160369873047,72.18787384033203,135.6909942626953,9.496113777160645,85.09944152832031,85.02088928222656,66.72666931152344,65.70742852347237,187.31362915039065,186.0082789829799,70.89307403564453,71.3879165649414,133.75050354003906,131.54828643798828,9.231465339660645,9.172797066824776
